DATE,NULL,521,406,200,307,203,300,301,302,400,401,403,404,501,502,503,504,500,410,520
01/11/16,30.6814476687317,0.13042060645582,0.032605151613955,38.0828170850994,0.032605151613955,0.032605151613955,0.032605151613955,3.48875122269319,6.32539941310727,0.423866970981415,1.82588849038148,4.27127486142811,13.6941636778611,0.032605151613955,0.097815454841865,0.39126181936746,0.032605151613955,0.358656667753505,0.032605151613955,
01/12/16,30.4151915030576,0.128741551335694,0.0321853878339234,38.6868361763759,0.0321853878339234,0.0321853878339234,0.0321853878339234,3.47602188606373,6.24396523978114,0.418410041841004,1.80238171869971,4.21628580624397,13.5500482780817,0.0321853878339234,0.0965561635017702,0.386224654007081,0.0321853878339234,0.354039266173157,0.0321853878339234,
01/01/17,30.0347771103383,0.126462219411951,0.0316155548529877,39.3929813468226,0.0316155548529877,0.0316155548529877,0.0316155548529877,3.44609547897566,6.1650331963326,0.41100221308884,1.86531773632627,4.14163768574138,13.3417641479608,0.0316155548529877,0.094846664558963,0.41100221308884,0.0316155548529877,0.347771103382864,0.0316155548529877,
01/02/17,29.4749769726742,0.122812404052809,0.0307031010132023,40.6816088424931,0.0307031010132023,0.0307031010132023,0.0307031010132023,3.40804421246546,5.98710469757446,0.39914031317163,1.81148295977894,4.05280933374271,13.0181148295978,0.0307031010132023,0.092109303039607,0.39914031317163,0.0307031010132023,0.337734111145226,0.0307031010132023,
01/03/17,29.3648449039882,0.118168389955687,0.0295420974889217,41.6543574593796,0.0295420974889217,0.0295420974889217,0.0295420974889217,3.397341211226,5.73116691285081,0.413589364844904,1.74298375184638,3.92909896602659,12.5553914327917,0.0590841949778434,0.0886262924667651,0.413589364844904,0.0295420974889217,0.354505169867061,0.0295420974889217,
01/04/17,28.735632183908,0.114942528735632,0.028735632183908,42.9885057471264,0.028735632183908,0.028735632183908,0.028735632183908,3.30459770114943,5.57471264367816,0.402298850574713,1.69540229885057,3.82183908045977,12.2413793103448,0.0574712643678161,0.0862068965517241,0.431034482758621,0.028735632183908,0.373563218390805,0.028735632183908,
01/05/17,28.3013544018059,0.112866817155756,0.028216704288939,43.7358916478555,0.028216704288939,0.028216704288939,0.028216704288939,3.24492099322799,5.47404063205418,0.395033860045147,1.6647855530474,3.78103837471783,12.1613995485327,0.0564334085778781,0.0846501128668172,0.423250564334086,0.0564334085778781,0.366817155756208,0.028216704288939,
01/06/17,27.7639922801213,0.110283981251723,0.0275709953129308,44.6650124069479,0.0275709953129308,0.0275709953129308,0.0275709953129308,3.19823545629997,5.37634408602151,0.413564929693962,1.62668872346292,3.72208436724566,11.938240970499,0.0551419906258616,0.0827129859387924,0.441135925006893,0.110283981251723,0.3584229390681,0.0275709953129308,
01/07/17,27.607864554888,0.109229929000546,0.0273074822501365,45.002730748225,0.0273074822501365,0.0273074822501365,0.0273074822501365,3.19497542326598,5.32495903877663,0.409612233752048,1.63844893500819,3.68651010376843,11.8241398143091,0.0546149645002731,0.0819224467504096,0.436919716002185,0.109229929000546,0.354997269251775,0.0273074822501365,0.0273074822501365
01/08/17,27.1657754010695,0.133689839572192,0.0267379679144385,45.7219251336898,0.0267379679144385,0.0267379679144385,0.0267379679144385,3.20855614973262,5.26737967914439,0.401069518716578,1.60427807486631,3.63636363636364,11.6844919786096,0.053475935828877,0.0802139037433155,0.427807486631016,0.106951871657754,0.347593582887701,0.0267379679144385,0.0267379679144385
01/09/17,26.7946358138312,0.131475151196424,0.0262950302392848,46.3055482513805,0.0262950302392848,0.0262950302392848,0.0262950302392848,3.18169865895346,5.1801209571391,0.394425453589272,1.60399684459637,3.68130423349987,11.543518275046,0.0525900604785696,0.0788850907178543,0.420720483828556,0.131475151196424,0.341835393110702,0.0262950302392848,0.0262950302392848
